,Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
3658,2007-08-15,CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3660,2007-08-15,CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3662,2007-08-15,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3664,2007-08-15,CULEX PIPIENS,91, W HIGGINS AVE,T009,41.981964,-87.812827,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3666,2007-08-15,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3668,2007-08-15,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3670,2007-08-15,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3672,2007-08-15,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3674,2007-08-15,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3676,2007-08-15,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3678,2007-08-15,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3680,2007-08-15,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3682,2007-08-15,CULEX PIPIENS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3684,2007-08-15,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3686,2007-08-15,CULEX PIPIENS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3688,2007-08-15,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3690,2007-08-15,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3692,2007-08-15,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3694,2007-08-15,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3696,2007-08-15,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3698,2007-08-15,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3700,2007-08-15,CULEX PIPIENS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3702,2007-08-15,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3704,2007-08-15,CULEX PIPIENS,10, S VINCENNES,T089,41.723195,-87.64997,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3706,2007-08-15,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3708,2007-08-15,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3710,2007-08-15,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3712,2007-08-15,CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3714,2007-08-15,CULEX PIPIENS,11, S STATE ST,T092,41.869216,-87.627561,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3716,2007-08-15,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3718,2007-08-15,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3720,2007-08-15,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3722,2007-08-15,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3724,2007-08-15,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3726,2007-08-15,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3728,2007-08-15,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3730,2007-08-15,CULEX PIPIENS,53, W AGATITE AVE,T141,41.961743,-87.76007,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3732,2007-08-15,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3734,2007-08-15,CULEX PIPIENS,40, N AUSTIN AVE,T142,41.953067,-87.776792,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3736,2007-08-15,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3738,2007-08-15,CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3740,2007-08-15,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3742,2007-08-15,CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3744,2007-08-15,CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3746,2007-08-15,CULEX PIPIENS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3748,2007-08-15,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3750,2007-08-15,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3752,2007-08-15,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3754,2007-08-15,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3756,2007-08-15,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3758,2007-08-15,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3760,2007-08-15,CULEX PIPIENS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3762,2007-08-15,CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,41.918705,-87.752329,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3764,2007-08-15,CULEX RESTUANS,21, N LAWLER AVE,T154,41.918705,-87.752329,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3766,2007-08-15,CULEX PIPIENS,21, N LAWLER AVE,T154,41.918705,-87.752329,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3768,2007-08-15,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3770,2007-08-15,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3772,2007-08-15,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3774,2007-08-15,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3776,2007-08-15,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3778,2007-08-15,CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,41.725517,-87.614258,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3780,2007-08-15,CULEX PIPIENS,93, S DR MARTIN LUTHER KING JR DR,T162,41.725517,-87.614258,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3782,2007-08-15,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3784,2007-08-15,CULEX PIPIENS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3786,2007-08-15,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3788,2007-08-15,CULEX PIPIENS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3790,2007-08-15,CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,41.953705,-87.733974,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3792,2007-08-15,CULEX PIPIENS,40, N TRIPP AVE,T001,41.953705,-87.733974,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3794,2007-08-15,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3796,2007-08-15,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3798,2007-08-15,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3800,2007-08-15,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3802,2007-08-15,CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3804,2007-08-15,CULEX PIPIENS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3806,2007-08-15,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3808,2007-08-15,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3810,2007-08-15,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3812,2007-08-15,CULEX PIPIENS,61, N LEMONT AVE,T012,41.991429,-87.747113,1,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3814,2007-08-15,CULEX PIPIENS/RESTUANS,27, S WESTERN AVE,T034,41.843811,-87.686763,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3816,2007-08-15,CULEX PIPIENS,27, S WESTERN AVE,T034,41.843811,-87.686763,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3818,2007-08-15,CULEX TERRITANS,27, S WESTERN AVE,T034,41.843811,-87.686763,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3820,2007-08-15,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3822,2007-08-15,CULEX PIPIENS,68, W BELDEN AVE,T037,41.921177,-87.79518,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3824,2007-08-15,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3826,2007-08-15,CULEX PIPIENS,30, W 18TH ST,T043,41.857402,-87.694991,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3828,2007-08-15,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3830,2007-08-15,CULEX PIPIENS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3832,2007-08-15,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,41.846283,-87.656913,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3834,2007-08-15,CULEX PIPIENS,25, S THROOP,T051,41.846283,-87.656913,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3836,2007-08-15,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3838,2007-08-15,CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3840,2007-08-15,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3842,2007-08-15,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3844,2007-08-15,CULEX PIPIENS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3846,2007-08-15,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3848,2007-08-15,CULEX PIPIENS,96, S HOYNE AVE,T161,41.719059,-87.675088,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3850,2007-08-15,CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,41.966987,-87.674677,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3852,2007-08-15,CULEX PIPIENS,18, W LELAND AVE,T219,41.966987,-87.674677,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3854,2007-08-15,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
3856,2007-08-15,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,8,15,227,33,1,80,71,76.0,4,0,11,0.23,13.9166666667,14.0,10.0833333333,10.0,4.98333333333,18.9,80.5,71.5,4.0,0.0,11.5,0.53
