,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
551,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
552,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
553,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
554,CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
555,CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
556,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
557,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
558,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
559,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
560,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
561,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
562,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
563,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
564,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
565,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
566,CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
567,CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
568,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
569,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
570,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
571,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
572,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
573,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.654491,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
574,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
575,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
576,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
577,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
578,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
579,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
580,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
581,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
582,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
583,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
584,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
585,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
586,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
587,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
588,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
589,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
590,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
591,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
592,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
593,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
594,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
595,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
596,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
597,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
598,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
599,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
600,CULEX SALINARIUS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
601,CULEX SALINARIUS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
602,CULEX TERRITANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
603,CULEX TERRITANS,22, W 113TH ST,T086,41.688324,-87.676709,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
604,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
605,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
606,CULEX PIPIENS,11, S PEORIA ST,T091,41.862292,-87.64886,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
607,CULEX PIPIENS,11, S PEORIA ST,T091,41.862292,-87.64886,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
608,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
609,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
610,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
611,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
612,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
613,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
614,CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
615,CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
616,CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
617,CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
618,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
619,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
620,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
621,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
622,CULEX SALINARIUS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
623,CULEX SALINARIUS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
624,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
625,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
626,CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
627,CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
628,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
629,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
630,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
631,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
632,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
633,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
634,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
635,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
636,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
637,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
638,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
639,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
640,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
641,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
642,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
643,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
644,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
645,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
646,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
647,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
648,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
649,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
650,CULEX RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
651,CULEX RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
652,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,7,11,192,28,1,77,62,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
653,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,7,11,192,28,2,77,63,70.0,-3,0,5,0.0,15.0333333333,15.0,8.96666666667,9.0,4.43333333333,19.4666666667,77.0,62.5,-3.0,0.0,5.0,0.0
